,Document Number,Requested Pickup Date,Doner,Doner Address,Doner City,Doner State,Receiver,Receiver Address,Receiver City,Receiver State,Actual Freight Cost,Shipping Method Code,Transaction Year,Year 2018,Year 2019,Year 2020,Year 2021,Transaction Month,Season,Spring,Summer,Autumn,Winter,Miles,Route Highway Density,Doner Highway Density,Doner State Area,Receiver Highway Density,Receiver State Area,Diesel Price,Total Gross Weight,Case,Carton,Bag,Totes,Box,Crate,Bulk box,Bin,Pallet,LB,FRUITS Gross Weight,FRUITS Pack,FRUITS Size,FRUITS Units,FRUITS Item Gross Weight,FRUITS Quantity,APPLE,APRICOT,BANANA,CANTALOUPE,CHERRY,CITRUS,GRAPE,GRAPEFRUIT,HONEYDEW,KIWI,LEMON,LIME,MANDARIN,MANGO,MELON,ORANGE,PEACH,PEAR,PERSIMMON,PINEAPPLE,PLANTAIN,PLUM,"PRODUCE, BOXES","STONE FRUIT, MIXED",STRAWBERRY,TANGERINE,WATERMELON,VEGETABLES Gross Weight,VEGETABLES Pack,VEGETABLES Size,VEGETABLES Units,VEGETABLES Item Gross Weight,VEGETABLES Quantity,ASPARAGUS,BEAN,BEET,BOK CHOY,BROCCOLI,BRUSSEL SPROUT,CABBAGE,CARROT,CAULIFLOWER,CELERY,CHARD,CORN,CUCUMBER,EGGPLANT,GREENS,"GREENS, COLLARD","GREENS, MUSTARD",KALE,LETTUCE,ONION,PARSNIP,PEPPER,POTATO,"PRODUCE, ASSORTED VEGETABLE",PUMPKIN,RADISH,RUTABAGA,SQUASH,"SQUASH, HARD/WINTER","SQUASH, SOFT/SUMMER",SWEET POTATO,TOMATILLO,TOMATO,TURNIP,VEGETABLE,Donation Date
2318,PR44998167,2020/5/1,Lynn-Ette & Sons,1512 Kent Rd,Kent,New York,"Bridgeton, Missouri Food Bank (FB)",70 Corporate Woods Dr,Bridgeton,Missouri,974.25,1,2020,0,0,1,0,5,Summer,0,1,0,0,813.0,2.8682393608540244,4.54,122114.5374,1.72,177790.6977,2.399,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/24
2319,PR45720234,2020/5/27,Ken Corbett,972 GA-376,Lake Park,Georgia,Philadelphia Co-op,"6700 Essington Ave, Unit I-9",Philadelphia,Pennsylvania,2588.92,1,2020,0,0,1,0,5,Summer,0,1,0,0,883.0,3.170652234776701,1.8,148666.6667,4.93,115821.50099999999,2.386,40000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Box,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/26
2320,PR45492747,2020/5/18,"Irving Farms Marketing, Inc.",1005 S Perley Brook Rd,Fort Kent,Maine,"Norfolk, Virginia Food Bank (FB)",800 Tidewater Dr,Norfolk,Virginia,1618.5,1,2020,0,0,1,0,5,Summer,0,1,0,0,978.0,2.1385268736823346,1.06,79905.66038,2.98,102416.1074,2.386,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/14
2321,PR34256225,2019/4/9,Torrey Farms Inc,4270 State Route 364,Penn Yan,New York,"Geneva, Illinois Food Bank (FB)",273 Dearborn Ct,Geneva,Illinois,1114.36,1,2019,0,1,0,0,4,Summer,0,1,0,0,672.0,3.912963994370802,4.54,122114.5374,3.38,143668.6391,3.1180000000000003,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/4/5
2322,PR23005146,2018/6/18,KORNEGAY FAMILY PRODUCE,535 Worley Road,PRINCETON,North Carolina,"Bridgeton, Missouri Food Bank (FB)",70 Corporate Woods Dr,Bridgeton,Missouri,2839.02,1,2018,1,0,0,0,6,Summer,0,1,0,0,881.0,2.2132009248554327,2.91,125841.9244,1.72,177790.6977,3.2439999999999998,40000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,40.0,Box,40.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2018/6/15
2323,PR28106379,2018/11/9,John E. Musacchio,115 Warners Rd,Canastota,New York,"Orlando, Florida Food Bank (FB)",411 Mercy Dr,Orlando,Florida,3428.84,1,2018,1,0,0,0,11,Winter,0,0,0,1,1236.0,3.646143008315269,4.54,122114.5374,2.86,138846.1538,3.3169999999999997,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/11/1
2324,PR41922444,2019/11/4,Hansen Farms LLC,2330 Mott Rd,Stanley,New York,"Greeley, Colorado Food Bank (FB)",1108 H St,Greeley,Colorado,3467.4,1,2019,0,1,0,0,11,Winter,0,0,0,1,1740.0,2.0060981056091025,4.54,122114.5374,0.85,267647.0588,3.062,41250.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41250.0,1.0,1250.0,Bin,1250.0,9.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/11/1
2325,PR41127294,2019/9/22,Torrey Farms Inc,4319 Maltby Rd,Elba,New York,"New York, New York Food Bank (FB)",55-1 2nd St,Long Island City,New York,1795.41,1,2019,0,1,0,0,9,Autumn,0,0,1,0,359.0,4.54,4.54,122114.5374,4.54,122114.5374,3.0810000000000004,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/17
2326,PR20242188,2018/4/10,"Bula Potato Farms, Inc.",W8376 Hwy K,Elcho,Wisconsin,"Nashville, Tennessee Food Bank (FB)",331 Great Circle Rd,Nashville,Tennessee,2838.53,1,2018,1,0,0,0,4,Summer,0,1,0,0,769.0,2.193539815811935,1.96,140357.1429,2.5,106960.0,3.1039999999999996,40000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,2000.0,Case,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/4/6
2327,PR28185452,2018/11/6,Forgotten Harvest,28700 Plymouth Rd,Livonia,Michigan,"Kansas City, Missouri Food Bank (FB)",3801 Topping Ave,Kansas City,Missouri,1700.8,1,2018,1,0,0,0,11,Winter,0,0,0,1,770.0,2.2526236603509004,2.9,146275.8621,1.72,177790.6977,3.3169999999999997,36000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,1.0,50.0,Carton,50.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/11/5
2328,PR27458451,2018/10/15,Feeding Washington,5200 W Chestnut Ave,Yakima,Washington,"Grove City, Ohio Food Bank (FB)",3960 Brookham Dr,Grove City,Ohio,6042.07,1,2018,1,0,0,0,10,Winter,0,0,0,1,2351.0,2.6546756063976202,1.35,171481.4815,4.77,105765.1992,3.3939999999999997,37044.0,0,1,0,0,0,0,0,0,0,0,37044.0,1.0,36.0,Carton,36.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/10/12
2329,PR19644523,2018/6/25,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,"Lexington, Kentucky Food Bank (FB)",1215 E 4th St,London,Kentucky,1800.0,0,2018,1,0,0,0,6,Summer,0,1,0,0,692.5,3.728500668256216,4.54,122114.5374,2.76,102318.8406,3.216,42000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,200.0,10.0,Case,2000.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/3/15
2330,PR37913400,2019/6/26,Food Bank of the Albemarle - SC,109 Tidewater Way,Elizabeth City,North Carolina,"Nashville, Tennessee Food Bank (FB)",331 Great Circle Rd,Nashville,Tennessee,1482.28,1,2019,0,1,0,0,6,Summer,0,1,0,0,706.0,2.7216269867054415,2.91,125841.9244,2.5,106960.0,3.042,40800.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,1.0,850.0,Bin,850.0,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/6/24
2331,PR48892051,2020/12/2,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Kansas City, Missouri Food Bank (FB)",3801 Topping Ave,Kansas City,Missouri,2184.22,1,2020,0,0,1,0,12,Winter,0,0,0,1,747.0,2.2526236603509004,2.9,146275.8621,1.72,177790.6977,2.526,29520.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29520.0,1.0,41.0,Carton,41.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/11/30
2332,PR49234763,2021/1/4,KORNEGAY FAMILY PRODUCE,535 Worley Road,PRINCETON,North Carolina,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,1683.75,1,2021,0,0,0,1,1,Spring,1,0,0,0,850.0,3.160544021355215,2.91,125841.9244,3.38,143668.6391,2.64,40000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,40.0,Carton,40.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2020/12/29
2333,PR39230836,2019/7/25,Forgotten Harvest,28700 Plymouth Rd,Livonia,Michigan,"Chicago, Illinois Food Bank (FB)",4100 W 42nd Pl,Chicago,Illinois,772.5,1,2019,0,1,0,0,7,Autumn,0,0,1,0,267.0,3.137841885197304,2.9,146275.8621,3.38,143668.6391,3.034,40000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,40.0,Box,40.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/25
2334,PR46904973,2020/7/28,Kornegay Family Farms,535 Worley Road,PRINCETON,North Carolina,"Charleston, South Carolina Food Bank (FB)",2864 Azalea Dr,Charleston,South Carolina,998.5,1,2020,0,0,1,0,7,Autumn,0,0,1,0,266.0,2.6650702009008773,2.91,125841.9244,2.27,78017.62115,2.424,42000.0,0,0,0,0,0,0,0,1,0,0,42000.0,1.0,700.0,Bin,700.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/7/27
2335,N11586752,2018/2/13,Sterman Masser Inc.,2 Fearnot Rd,Sacramento,Pennsylvania,"Kingsport, Tennessee Food Bank (FB)",1020 Jericho Dr,Kingsport,Tennessee,1504.97,1,2018,1,0,0,0,2,Spring,1,0,0,0,497.0,3.763328625431965,4.93,115821.50099999999,2.5,106960.0,3.0269999999999997,40000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,10.0,Case,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/2/2
2336,PR46703904,2020/7/21,Collaborative For Fresh Produce,9105 N. Expressway 281,Edinburg,Texas,"Little Rock, Arkansas Food Bank (FB)",4301 W 65th St,Little Rock,Arkansas,2701.5,1,2020,0,0,1,0,7,Autumn,0,0,1,0,806.0,1.2466409416574042,1.26,674285.7143,1.18,135169.4915,2.427,42000.0,0,0,0,0,0,0,0,1,0,0,42000.0,1.0,700.0,Bin,700.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/7/17
2337,PR39389257,2019/8/4,Feeding Washington,5200 W Chestnut Ave,Yakima,Washington,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,4975.64,1,2019,0,1,0,0,8,Autumn,0,0,1,0,2347.0,2.6546756063976202,1.35,171481.4815,4.77,105765.1992,3.032,40320.0,0,1,0,0,0,0,0,0,0,0,40320.0,1.0,36.0,Carton,36.0,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/30
2338,PR45443549,2020/5/19,"Irving Farms Marketing, Inc.",3 George Watson Memorial Drive,Caribou,Maine,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,3521.56,1,2020,0,0,1,0,5,Summer,0,1,0,0,1240.5,1.994555135657904,1.06,79905.66038,2.8,92714.28571,2.39,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,10.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/12
2339,PR22473748,2018/6/11,"Triple G Brokerage, LLC",5407 Oak Orchard Rd,Elba,New York,"Kingsport, Tennessee Food Bank (FB)",1020 Jericho Dr,Kingsport,Tennessee,1472.16,1,2018,1,0,0,0,6,Summer,0,1,0,0,648.0,3.587478595934076,4.54,122114.5374,2.5,106960.0,3.266,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,5.0,10.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/6/3
2340,PR45118489,2020/6/17,"Generation Facilities, LLC",3309 East First Street,Vidalia,Georgia,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,1497.8,1,2020,0,0,1,0,6,Summer,0,1,0,0,970.0,1.3575512093669975,1.8,148666.6667,1.26,674285.7143,2.425,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/30
2341,PR48698340,2020/11/20,"Irving Farms Marketing, Inc.",370 Main St,Frenchville,Maine,Philadelphia Co-op,220 Perkintown Rd,Pedricktown,New Jersey,2520.0,0,2020,0,0,1,0,11,Winter,0,0,0,1,769.0,2.9175384756452436,1.06,79905.66038,10.71,19047.61905,2.4619999999999997,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/11/12
2342,PR43982784,2020/2/27,California Association of Food Banks,1300 I St,Reedley,California,"New York, New York Food Bank (FB)",55-1 2nd St,Long Island City,New York,5360.0,1,2020,0,0,1,0,2,Spring,1,0,0,0,2923.0,2.7514784622560535,2.21,403348.4163,4.54,122114.5374,2.8510000000000004,42000.0,0,1,0,0,0,0,0,0,0,0,42000.0,1.0,40.0,Carton,40.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/2/26
2343,PR44831646,2020/4/22,Collaborative For Fresh Produce,9105 N. Expressway 281,Edinburg,Texas,"Memphis, TN Food Bank (FB)",3865 S Perkins Rd,Memphis,Tennessee,1258.66,1,2020,0,0,1,0,4,Summer,0,1,0,0,958.0,1.429767843294779,1.26,674285.7143,2.5,106960.0,2.437,40950.0,0,0,0,0,0,0,0,1,0,0,40950.0,1.0,650.0,Bin,650.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/20
2344,PR40263516,2019/8/23,California Association of Food Banks,15100 Jack Tone Rd,Manteca,California,"Colorado Springs, CO Food Bank (FB)",650 S Taylor Ave Ste A,Louisville,Colorado,3499.0,1,2019,0,1,0,0,8,Autumn,0,0,1,0,1426.0,1.6675224223177478,2.21,403348.4163,0.85,267647.0588,2.983,42000.0,0,0,0,0,0,0,0,1,0,0,42000.0,1.0,700.0,Bin,700.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/8/19
2345,PR44966542,2020/4/24,Feeding Washington,100 E 70 N,Rupert,Idaho,"Tyler, Texas Food Bank (FB)",3201 Robertson Rd,Tyler,Texas,2311.28,1,2020,0,0,1,0,4,Summer,0,1,0,0,1564.0,1.1103523443606262,0.64,214531.25,1.26,674285.7143,2.437,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,5.0,10.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/23
